timeMs,ax,ay,az,q0,q1,q2,q3
3898219,5079.0,-2576.0,5066.0,0.931,-0.064,-0.323,0.157
3898235,4973.0,-1734.0,5204.0,0.931,-0.056,-0.327,0.151
3898261,5225.0,-1054.0,5148.0,0.932,-0.05,-0.329,0.145
3898277,4693.0,-1212.0,5196.0,0.933,-0.046,-0.329,0.139
3898293,4471.0,-1476.0,5674.0,0.934,-0.043,-0.328,0.133
3898309,4731.0,-1792.0,5852.0,0.936,-0.041,-0.326,0.128
3898325,4779.0,-1376.0,5834.0,0.937,-0.038,-0.323,0.124
3898341,5009.0,-1482.0,5794.0,0.939,-0.037,-0.319,0.119
3898367,4915.0,-1930.0,5820.0,0.942,-0.034,-0.313,0.116
3898383,4523.0,-2324.0,6334.0,0.945,-0.031,-0.307,0.113
3898399,4045.0,-1942.0,6702.0,0.947,-0.026,-0.3,0.109
3898415,3517.0,-1680.0,6770.0,0.95,-0.021,-0.294,0.104
3898431,3609.0,-1238.0,6992.0,0.952,-0.015,-0.288,0.099
3898447,3919.0,-760.0,7622.0,0.955,-0.01,-0.282,0.093
3898473,3991.0,-1202.0,8554.0,0.957,-0.008,-0.277,0.087
3898489,3797.0,-2266.0,9242.0,0.958,-0.007,-0.274,0.08
3898505,3723.0,-2818.0,8694.0,0.959,-0.005,-0.275,0.073
3898521,4391.0,-2400.0,7720.0,0.958,-0.003,-0.278,0.065
3898537,5055.0,-2072.0,7332.0,0.958,-0.0,-0.282,0.056
3898553,5253.0,-1506.0,6838.0,0.957,0.003,-0.286,0.048
3898579,5431.0,-780.0,6736.0,0.957,0.007,-0.289,0.039
3898595,5411.0,-298.0,6640.0,0.956,0.01,-0.291,0.031
3898611,5253.0,-124.0,6268.0,0.956,0.013,-0.293,0.022
3898627,5203.0,-418.0,6378.0,0.955,0.014,-0.295,0.015
3898643,5109.0,-632.0,6242.0,0.955,0.016,-0.296,0.007
3898659,5029.0,-744.0,6264.0,0.954,0.018,-0.298,0.0
3898685,4835.0,-374.0,6238.0,0.954,0.02,-0.3,-0.007
3898701,4783.0,-60.0,6208.0,0.953,0.022,-0.301,-0.013
3898717,4613.0,-160.0,6384.0,0.952,0.025,-0.303,-0.02
3898733,4601.0,-88.0,6526.0,0.951,0.027,-0.305,-0.026
3898749,4753.0,-36.0,6634.0,0.95,0.03,-0.308,-0.033
3898765,4901.0,8.0,6680.0,0.949,0.032,-0.312,-0.04
3898791,4841.0,-326.0,6608.0,0.947,0.034,-0.315,-0.046
3898807,4753.0,-198.0,6616.0,0.945,0.037,-0.32,-0.052
3898823,4831.0,-58.0,6638.0,0.943,0.039,-0.325,-0.057
3898839,4985.0,318.0,6470.0,0.94,0.042,-0.331,-0.063
3898855,4929.0,634.0,6292.0,0.938,0.044,-0.337,-0.069
3898871,5055.0,666.0,6110.0,0.935,0.047,-0.344,-0.075
3898897,4869.0,430.0,5802.0,0.932,0.049,-0.351,-0.08
3898913,5077.0,416.0,5862.0,0.928,0.052,-0.358,-0.085
3898929,5325.0,656.0,5990.0,0.925,0.057,-0.365,-0.091
3898945,5541.0,1206.0,6036.0,0.921,0.062,-0.373,-0.096
3898961,5679.0,1304.0,6034.0,0.917,0.068,-0.38,-0.101
3898987,5877.0,2166.0,5904.0,0.912,0.074,-0.389,-0.106
3899003,5843.0,1642.0,5590.0,0.908,0.08,-0.397,-0.11
3899019,5905.0,1718.0,5422.0,0.903,0.085,-0.406,-0.114
3899035,6217.0,1612.0,5274.0,0.898,0.09,-0.415,-0.118
3899051,6615.0,1900.0,5202.0,0.893,0.093,-0.423,-0.121
3899067,6927.0,1662.0,5104.0,0.889,0.096,-0.431,-0.123
3899093,7011.0,1682.0,5026.0,0.885,0.099,-0.438,-0.125
3899109,6923.0,1784.0,4882.0,0.881,0.101,-0.446,-0.125
3899125,6791.0,1698.0,4638.0,0.877,0.103,-0.452,-0.126
3899141,6893.0,1870.0,4462.0,0.873,0.104,-0.459,-0.126
3899157,7021.0,1898.0,4014.0,0.87,0.106,-0.465,-0.126
3899173,7389.0,1322.0,3508.0,0.867,0.107,-0.47,-0.126
3899199,7697.0,1570.0,3616.0,0.864,0.109,-0.474,-0.126
3899215,7629.0,2384.0,3710.0,0.862,0.111,-0.478,-0.125
3899231,7479.0,2496.0,3776.0,0.861,0.112,-0.481,-0.124
